Id,Name,2026-09-01 23:06:25,2026-09-02 08:14:42,2026-09-02 22:31:36,2026-09-03 08:14:32,2026-09-03 22:29:59,2026-09-04 08:11:07,2026-09-04 22:24:55,2026-09-05 07:58:06,2026-09-05 21:33:09,2026-09-06 07:46:19,2026-09-06 21:48:45
20027564,ASUS PRIME H510M-K R2.0 인텍앤컴퍼니,"300,000","300,000","300,000","300,000",0,"300,000","300,000","300,000",0,"300,000","300,000"
14005334,ASUS PRIME H510M-K 인텍앤컴퍼니,"140,650","140,650","140,650","140,650",0,"140,650","140,650","140,650",0,"140,650","140,650"
29393921,ASUS PRIME H610I-PLUS 코잇,"200,790","200,790","200,790","200,790",0,"200,790","200,790","200,790",0,"200,790","200,790"
16103177,ASUS PRIME H610M-A D4 STCOM,"104,490","104,490","104,490","104,490",0,"104,490","104,490","104,490",0,"104,490","104,490"
34739282,ASUS PRIME H610M-CS 2.5G 코잇,"112,990","112,990","112,990","112,990",0,"112,990","112,990","112,990",0,"112,990","112,990"
20344700,ASUS PRIME H610M-CS D4 코잇,"80,180","80,180","80,180","80,180",0,"80,180","80,180","80,180",0,"80,180","80,180"
29942195,ASUS PRIME H610M-D 코잇,"108,700","108,710","108,700","108,710",0,"108,710","108,700","108,700",0,"108,690","108,660"
27572138,ASUS PRIME H610M-E 인텍앤컴퍼니,"166,170","166,170","166,170","166,170",0,"166,170","166,170","166,170",0,"166,170","166,170"
27675110,ASUS PRIME H610M-E 코잇,"110,130","110,130","110,130","110,130",0,"110,130","110,130","110,130",0,"110,130","110,130"
28857623,ASUS PRIME H610M-K ARGB 인텍앤컴퍼니,"162,350","162,350","162,350","162,350",0,"162,350","162,350","162,350",0,"162,350","162,350"
16083650,ASUS PRIME H610M-K D4 인텍앤컴퍼니,"77,490","77,490","77,490","77,490",0,"77,490","77,490","77,490",0,"77,490","77,490"
28857518,ASUS PRIME H610M-K D5 인텍앤컴퍼니,"79,900","79,900","79,900","79,900",0,"79,900","79,900","79,900",0,"79,900","79,900"
74336033,ASUS PRIME H810M-A STCOM,"125,390","125,390","125,390","125,390",0,"125,390","125,390","125,390",0,"125,390","125,390"
74336888,ASUS PRIME H810M-A WIFI STCOM,"144,000","144,000","144,000","144,000",0,"144,000","144,000","144,000",0,"144,000","144,000"
74336894,ASUS PRIME H810M-A WIFI-CSM STCOM,"158,990","158,990","158,980","158,980",0,"158,980","158,980","158,980",0,"158,980","158,980"
75720068,ASUS PRIME H810M-A 인텍앤컴퍼니,"122,260","122,260","122,260","122,260",0,"122,260","122,260","122,260",0,"122,260","122,260"
77083181,ASUS PRIME H810M-A 코잇,"122,980","122,980","122,980","122,980",0,"122,980","122,980","122,980",0,"122,490","122,490"
74336102,ASUS PRIME H810M-A-CSM STCOM,"140,180","140,180","140,180","140,180",0,"140,180","140,180","140,180",0,"140,180","140,180"
100691990,ASUS PRIME H810M-E 코잇,"115,190","115,190","115,190","115,190",0,"115,190","115,190","115,190",0,"115,190","115,190"
104989499,ASUS PRIME H810M-K STCOM,"119,980","119,980","119,980","119,980",0,"119,980","119,980","119,980",0,"119,980","119,980"
104616128,ASUS PRIME H810M-K 인텍앤컴퍼니,"98,990","98,990","98,990","98,990",0,"98,990","98,990","98,990",0,"98,990","98,990"
108167225,ASUS PRIME H810M-X 2.5G Gen5 코잇,"121,470","121,470","121,470","121,470",0,"121,470","121,470","121,470",0,"121,470","121,470"
67693886,ASUS PRIME X870-P WIFI-CSM STCOM,"408,970","408,970","408,980","408,980",0,"408,980","408,980","408,980",0,"346,500","346,500"
67851653,ASUS PRIME X870-P WIFI-CSM 대원씨티에스,"331,880","331,880","331,880","331,880",0,"330,700","330,700","330,700",0,"330,700","330,700"
67693952,ASUS PRIME X870-P-CSM STCOM,"346,000","346,000","346,000","346,000",0,"346,000","346,000","346,000",0,"346,000","346,000"
67851971,ASUS PRIME X870-P-CSM 대원씨티에스,"321,000","321,000","321,000","321,000",0,"321,000","321,000","321,000",0,"321,000","321,000"
18054881,ASUS PRIME Z790-P WIFI-CSM 코잇,"387,340","449,650","448,170","396,500",0,"396,500","386,390","386,390",0,"386,390","386,390"
18054803,ASUS PRIME Z790-P-CSM 코잇,"340,180","340,180","339,820","340,180",0,"340,180","339,820","340,180",0,"340,180","340,180"
20079008,ASUS PRIME Z790M-PLUS-CSM 코잇,"355,000","355,000","355,000","355,000",0,"355,000","355,000","355,000",0,"355,000","355,000"
69661250,ASUS PRIME Z890-P WIFI-CSM STCOM,"410,800","410,800","410,800","410,800",0,"410,800","410,800","410,800",0,"410,800","410,800"
69656816,ASUS PRIME Z890-P WIFI-CSM 인텍앤컴퍼니,"398,880","398,880","398,880","398,880",0,"398,880","398,880","398,880",0,"398,880","398,880"
69696089,ASUS PRIME Z890-P WIFI-CSM 코잇,"386,200","386,200","383,090","386,200",0,"386,200","383,080","386,200",0,"386,200","386,200"
69661526,ASUS PRIME Z890-P-CSM STCOM,"352,380","352,380","352,380","352,380",0,"352,380","352,380","352,380",0,"352,380","352,380"
69656858,ASUS PRIME Z890-P-CSM 인텍앤컴퍼니,"328,960","328,960","328,960","328,960",0,"328,960","328,960","328,960",0,"328,960","328,960"
69696269,ASUS PRIME Z890-P-CSM 코잇,"355,930","355,930","354,200","354,210",0,"354,210","354,200","354,210",0,"354,210","354,210"
70002455,ASUS PRIME Z890M-PLUS WIFI-CSM STCOM,"378,990","378,990","378,980","378,980",0,"378,980","378,980","378,980",0,"378,980","378,980"
69696464,ASUS PRIME Z890M-PLUS WIFI-CSM 코잇,"372,640","372,640","372,640","372,640",0,"372,640","372,640","372,640",0,"372,640","372,630"
99913676,ASUS PRO WS B850M-ACE SE STCOM,"622,980","622,980","622,980","622,980",0,"622,980","622,980","622,980",0,"622,980","622,980"
32126690,ASUS PRO WS TRX50-SAGE WiFi STCOM,"1,443,980","1,443,980","1,443,980","1,443,980",0,"1,428,470","1,428,470","1,428,470",0,"1,428,470","1,428,470"
32487287,ASUS PRO WS TRX50-SAGE WiFi 대원씨티에스,"1,396,980","1,396,980","1,396,980","1,396,980",0,"1,396,980","1,396,980","1,396,980",0,"1,396,980","1,396,980"
19556732,ASUS PRO WS W680-ACE IPMI STCOM,"701,000","701,000","701,000","701,000",0,"688,000","688,000","688,000",0,"688,000","688,000"
19556996,ASUS PRO WS W680-ACE STCOM,"598,960","598,960","598,980","598,980",0,"598,980","598,980","598,980",0,"598,980","598,980"
25208807,ASUS PRO WS W790-ACE STCOM,"1,541,990","1,541,990","1,541,990","1,541,990",0,"1,541,990","1,541,990","1,541,990",0,"1,541,990","1,541,990"
25129808,ASUS PRO WS W790E-SAGE SE STCOM,"2,163,990","2,163,990","2,163,990","2,163,990",0,"2,155,490","2,163,990","2,163,990",0,"2,163,990","2,163,990"
28780247,ASUS PRO WS W790E-SAGE SE 대원씨티에스,"1,980,000","1,980,000","1,980,000","1,980,000",0,"1,980,000","1,980,000","1,980,000",0,"1,980,000","1,980,000"
92687522,ASUS PRO WS W880-ACE SE STCOM,"786,890","786,890","786,890","786,890",0,"769,490","779,000","779,000",0,"779,000","761,990"
122701088,ASUS PRO WS W880-ACE SE 아이보라,"742,000","742,000","742,000","742,000",0,"742,000","742,000","742,000",0,"742,000","742,000"
122718531,ASUS PRO WS W890-SAGE STCOM,"1,586,380","1,586,380","1,586,380","1,586,380",0,"1,586,380","1,586,380","1,586,380",0,"1,586,380","1,586,380"
123775341,ASUS PRO WS W890-SAGE 아이보라,"1,590,000","1,590,000","1,590,000","1,590,000",0,"1,590,000","1,590,000","1,590,000",0,"1,590,000","1,590,000"
122621970,ASUS PRO WS W890E-SAGE SE STCOM,"2,449,000","2,449,000","2,451,990","2,451,990",0,"2,451,990","2,432,830","2,432,830",0,"2,432,820","2,432,820"
122718845,ASUS PRO WS W890E-SAGE SE 아이보라,"2,399,790","2,399,790","2,399,790","2,399,790",0,"2,399,790","2,399,790","2,399,790",0,"2,399,790","2,399,790"
38347157,ASUS PRO WS WRX90E-SAGE SE STCOM,"2,100,000","2,100,000","2,070,000","2,030,820",0,"2,182,000","2,170,000","2,170,000",0,"2,170,000","2,169,500"
45257993,ASUS PRO WS WRX90E-SAGE SE 대원씨티에스,"2,030,820","2,030,820","2,030,820","2,030,820",0,"2,033,320","2,081,410","2,033,320",0,"2,081,410","2,081,410"
77382695,ASUS PRO WS Z890-ACE SE STCOM,"853,500","853,500","853,500","853,500",0,"853,500","853,500","853,500",0,"853,500","853,500"
17192960,ASUS Pro H610T/CSM D4 코잇 (벌크),"기본_173,870|120W 어댑터_203,310","기본_173,870|120W 어댑터_203,310","기본_173,870|120W 어댑터_203,310","기본_173,870|120W 어댑터_203,310",0,"기본_173,870|120W 어댑터_203,310","기본_173,870|120W 어댑터_203,310","기본_173,870|120W 어댑터_203,310",0,"기본_173,870|120W 어댑터_203,310","기본_173,870|120W 어댑터_203,310"
122670803,ASUS ProArt B850-CREATOR WIFI NEO STCOM,"403,210","403,210","403,210","403,210",0,"403,210","403,210","403,210",0,"403,210","403,210"
122641599,ASUS ProArt B850-CREATOR WIFI NEO 대원씨티에스,"367,280","369,950","367,280","369,950",0,"369,950","367,280","369,950",0,"369,950","369,940"
122663533,ASUS ProArt B850-CREATOR WIFI NEO 인텍앤컴퍼니,"370,590","370,590","370,590","370,590",0,"370,590","370,590","370,590",0,"370,590","370,590"
67694132,ASUS ProArt X870E-CREATOR WIFI STCOM,"769,000","769,000","769,000","769,000",0,"769,000","769,000","769,000",0,"769,000","769,000"
67852106,ASUS ProArt X870E-CREATOR WIFI 대원씨티에스,"740,960","740,960","740,960","740,960",0,"751,180","740,960","751,180",0,"751,180","751,180"
70001147,ASUS ProArt Z890-CREATOR WIFI STCOM,"853,990","853,990","853,990","853,990",0,"854,000","854,000","854,000",0,"854,000","854,000"
69661214,ASUS ProArt Z890-CREATOR WIFI 인텍앤컴퍼니,"859,360","859,360","859,360","859,360",0,0,0,"810,600",0,"810,600","810,600"
69696563,ASUS ProArt Z890-CREATOR WIFI 코잇,"829,600","829,600","829,600","829,600",0,"766,300","817,200","817,200",0,"817,200","843,980"
122690875,ASUS ROG CROSSHAIR 2006 STCOM,"1,244,960","1,244,960","1,244,960","1,244,960",0,"1,244,960","1,244,960","1,244,960",0,"1,244,960","1,244,960"
123651170,ASUS ROG CROSSHAIR 2006 대원씨티에스,"1,245,390","1,245,390","1,245,390","1,245,390",0,"1,245,390","1,245,390","1,245,390",0,"1,245,390","1,245,390"
122705643,ASUS ROG CROSSHAIR 2006 인텍앤컴퍼니,"1,195,310","1,195,310","1,195,310","1,195,310",0,"1,195,310","1,195,310","1,195,310",0,"1,195,310","1,195,310"
12701975,ASUS ROG CROSSHAIR VIII DARK HERO STCOM,"750,000","750,000","750,000","750,000",0,"750,000","750,000","750,000",0,"750,000","750,000"
123775356,ASUS ROG CROSSHAIR X870E + ROG 류진 360 20주년 리미티드 에디션 STCOM,가격비교예정,가격비교예정,가격비교예정,가격비교예정,0,가격비교예정,가격비교예정,가격비교예정,0,가격비교예정,가격비교예정
92971469,ASUS ROG CROSSHAIR X870E APEX STCOM,"970,110","972,600","952,610","952,610",0,"965,100","965,100","965,100",0,"965,100","965,100"
93019088,ASUS ROG CROSSHAIR X870E APEX 대원씨티에스,"799,000","799,000","799,000","799,000",0,"799,000","799,000","799,000",0,"799,000","799,000"
104554913,ASUS ROG CROSSHAIR X870E DARK HERO STCOM,"1,115,700","1,115,700","1,115,700","1,115,700",0,"1,115,700","1,115,700","1,115,700",0,"1,115,700","1,115,700"
104989463,ASUS ROG CROSSHAIR X870E DARK HERO 대원씨티에스,"1,051,160","1,051,160","1,051,160","1,051,160",0,"1,051,160","1,051,160","1,051,160",0,"1,051,160","1,051,160"
93018986,ASUS ROG CROSSHAIR X870E EXTREME STCOM,"1,498,990","1,498,990","1,498,990","1,498,990",0,"1,498,990","1,498,990","1,498,990",0,"1,498,990","1,498,990"
93022430,ASUS ROG CROSSHAIR X870E EXTREME 대원씨티에스,"1,449,000","1,449,000","1,449,000","1,449,000",0,"1,446,500","1,439,000","1,441,500",0,"1,436,500","1,441,500"
97476398,ASUS ROG CROSSHAIR X870E HERO BTF STCOM,"1,123,980","1,123,980","1,120,000","1,120,000",0,"1,123,980","1,117,550","1,117,550",0,"1,117,550","1,117,550"
67694456,ASUS ROG CROSSHAIR X870E HERO STCOM,"1,017,620","1,017,620","1,017,620","1,017,620",0,"1,017,620","1,017,620","1,017,620",0,"1,017,620","1,017,620"
67852211,ASUS ROG CROSSHAIR X870E HERO 대원씨티에스,"1,040,000","1,040,000","1,040,000","1,040,000",0,"1,040,000","1,040,000","1,040,000",0,"1,040,000","1,040,000"
77460956,ASUS ROG CROSSHAIR X870E HERO 인텍앤컴퍼니,"923,350","923,350","923,350","923,350",0,"923,350","923,350","923,350",0,"923,350","923,350"
13875599,ASUS ROG MAXIMUS XIII APEX 인텍앤컴퍼니,"650,000","650,000","650,000","650,000",0,"650,000","650,000","650,000",0,"650,000","650,000"
16285538,ASUS ROG MAXIMUS Z690 EXTREME GLACIAL STCOM,"2,994,000","2,994,000","2,994,000","2,994,000",0,"2,994,000","2,994,000","2,994,000",0,"2,994,000","2,994,000"
28803482,ASUS ROG MAXIMUS Z790 APEX ENCORE STCOM,"897,990","897,990","897,990","897,990",0,"897,990","897,990","897,990",0,"897,990","897,990"
18059849,ASUS ROG MAXIMUS Z790 HERO STCOM,"1,186,000","1,186,000","1,186,000","1,186,000",0,"1,186,000","1,186,000","1,186,000",0,"1,186,000","1,186,000"
18254819,ASUS ROG MAXIMUS Z790 HERO 코잇,"1,038,490","1,038,490","1,038,490","1,038,490",0,"1,038,490","1,038,490","1,038,490",0,"1,038,490","1,038,490"
69661643,ASUS ROG MAXIMUS Z890 APEX STCOM,"799,000","799,000","799,000","799,000",0,"799,000","799,000","799,000",0,"799,000","799,000"
69566399,ASUS ROG MAXIMUS Z890 APEX 인텍앤컴퍼니,"836,380","836,380","836,380","836,380",0,"836,380","836,380","836,380",0,"836,380","836,380"
69696602,ASUS ROG MAXIMUS Z890 APEX 코잇,"729,610","729,610","729,610","729,610",0,"729,610","729,610","729,610",0,"729,610","729,610"
69696641,ASUS ROG MAXIMUS Z890 EXTREME 코잇,"1,895,000","1,892,000","1,892,000","1,892,000",0,"1,871,000","1,847,000","1,847,000",0,"1,823,000","1,799,000"
69661799,ASUS ROG MAXIMUS Z890 HERO STCOM,"1,034,990","1,034,990","1,034,990","1,034,990",0,"1,034,990","1,034,990","1,034,990",0,"1,034,990","1,034,990"
69566996,ASUS ROG MAXIMUS Z890 HERO 인텍앤컴퍼니,"934,180","934,170","934,170","934,160",0,"934,030","933,940","933,920",0,"933,800","933,710"
69696719,ASUS ROG MAXIMUS Z890 HERO 코잇,"1,026,840","1,026,840","1,026,840","1,026,840",0,"1,026,840","1,026,830","1,026,830",0,"1,026,830","1,026,830"
13924805,ASUS ROG STRIX B560-A GAMING WIFI STCOM,"500,000","500,000","500,000","500,000",0,"500,000","500,000","500,000",0,"500,000","500,000"
18044567,ASUS ROG STRIX B650-A GAMING WIFI STCOM,"364,000","364,000","364,000","364,000",0,"364,000","364,000","364,000",0,"364,000","364,000"
18021842,ASUS ROG STRIX B650-A GAMING WIFI 대원씨티에스,"296,920","296,920","296,920","296,920",0,"296,920","296,920","296,920",0,"296,920","296,920"
18044582,ASUS ROG STRIX B650E-E GAMING WIFI STCOM,"476,500","476,500","476,500","476,500",0,"476,500","476,500","476,500",0,"476,500","476,500"
18173051,ASUS ROG STRIX B650E-F GAMING WIFI STCOM,"459,000","459,000","459,000","459,000",0,"459,000","459,000","459,000",0,"459,000","459,000"
18265715,ASUS ROG STRIX B650E-F GAMING WIFI 대원씨티에스,"593,000","593,000","593,000","593,000",0,"593,000","593,000","593,000",0,"593,000","593,000"
19772675,ASUS ROG STRIX B760-G GAMING WIFI 인텍앤컴퍼니,"231,960","231,960","231,960","231,960",0,"231,960","231,960","231,960",0,"231,960","231,960"
19903481,ASUS ROG STRIX B760-G GAMING WIFI 코잇,"228,470","228,470","228,470","228,470",0,"228,470","228,470","228,470",0,"228,470","228,470"
18662789,ASUS ROG STRIX B760-I GAMING WIFI STCOM,"385,330","385,330","376,330","382,870",0,"391,870","388,330","376,330",0,"385,330","376,330"
18716924,ASUS ROG STRIX B760-I GAMING WIFI 코잇,"376,980","376,980","376,980","376,980",0,"376,980","376,980","376,980",0,"263,890","263,890"
73883867,ASUS ROG STRIX B850-A GAMING WIFI STCOM,"376,170","376,980",0,0,0,0,0,0,0,0,0
73764137,ASUS ROG STRIX B850-A GAMING WIFI 대원씨티에스,"414,270","414,270","414,270","414,270",0,"411,770","411,770","414,270",0,"409,270","414,270"
78099548,ASUS ROG STRIX B850-A GAMING WIFI 인텍앤컴퍼니,"408,990","408,990","408,990","408,990",0,"408,990","408,990","408,990",0,"408,990","408,990"
122670765,ASUS ROG STRIX B850-A GAMING WIFI7 NEO STCOM,"400,190","400,190","400,190","400,190",0,"400,190","400,190","400,190",0,"400,190","400,190"
122642245,ASUS ROG STRIX B850-A GAMING WIFI7 NEO 대원씨티에스,"384,410","384,410","384,410","384,410",0,"384,410","384,410","384,410",0,"384,410","384,410"
122663567,ASUS ROG STRIX B850-A GAMING WIFI7 NEO 인텍앤컴퍼니,"380,930","380,930","376,920","376,920",0,"376,920","376,920","376,920",0,"376,920","376,920"
77618858,ASUS ROG STRIX B850-E GAMING WIFI STCOM,"518,590","518,590","518,590","518,590",0,"518,590","518,590","518,590",0,"518,590","518,590"
73767836,ASUS ROG STRIX B850-E GAMING WIFI 대원씨티에스,"512,010","512,010","512,010","512,010",0,"511,990","511,990","511,990",0,"511,990","511,940"
77460890,ASUS ROG STRIX B850-E GAMING WIFI 인텍앤컴퍼니,"528,990","528,990","528,990","528,990",0,"528,990","473,950","473,950",0,"473,950","473,950"
73767989,ASUS ROG STRIX B850-F GAMING WIFI 대원씨티에스,"422,550","422,550","422,550","422,550",0,"422,550","422,550","422,550",0,"422,550","422,550"
76944080,ASUS ROG STRIX B850-F GAMING WIFI 인텍앤컴퍼니,"399,000","399,000","399,000","399,000",0,"399,000","399,000","399,000",0,"399,000","399,000"
122637941,ASUS ROG STRIX B850-F GAMING WIFI7 NEO STCOM,"423,200","423,200","434,840","434,840",0,"425,230","425,230","425,230",0,"425,230","425,230"
122642236,ASUS ROG STRIX B850-F GAMING WIFI7 NEO 대원씨티에스,"424,190","424,190","424,190","424,190",0,"424,190","424,190","424,190",0,"424,190","424,190"
122663559,ASUS ROG STRIX B850-F GAMING WIFI7 NEO 인텍앤컴퍼니,"418,190","418,190","413,780","413,780",0,"413,780","413,780","413,780",0,"413,780","413,780"
95420465,ASUS ROG STRIX B850-G GAMING WIFI STCOM,"370,840","370,840","370,840","370,840",0,"363,350","363,350","363,350",0,"368,340","368,340"
94815752,ASUS ROG STRIX B850-G GAMING WIFI 대원씨티에스,"338,530","338,530","338,530","338,530",0,"338,530","338,530","338,530",0,"338,530","338,530"
73883963,ASUS ROG STRIX B850-I GAMING WIFI STCOM,"411,310","411,310","411,310","411,310",0,"411,310","411,310","434,360",0,"434,360","434,360"
73768364,ASUS ROG STRIX B850-I GAMING WIFI 대원씨티에스,"437,720","437,720","437,720","437,720",0,"437,720","437,720","437,720",0,"437,720","437,720"
76946525,ASUS ROG STRIX B850-I GAMING WIFI 인텍앤컴퍼니,"405,400","405,400","405,400","405,400",0,"405,400","405,400","376,670",0,"376,670","376,670"
74254586,ASUS ROG STRIX B860-A GAMING WIFI STCOM,"384,430","384,430","379,440","379,440",0,"389,430","389,430","389,430",0,"389,430","389,430"
74255333,ASUS ROG STRIX B860-A GAMING WIFI 인텍앤컴퍼니,"398,990","398,990","398,990","398,990",0,"398,990","398,990","398,990",0,"398,990","398,990"
74253692,ASUS ROG STRIX B860-F GAMING WIFI STCOM,"428,140","428,140","428,140","428,140",0,"428,140","428,140","428,140",0,"428,140","428,140"
74255336,ASUS ROG STRIX B860-F GAMING WIFI 인텍앤컴퍼니,"431,940","431,940","431,940","431,940",0,"431,940","431,940","431,940",0,"431,940","431,940"
74338115,ASUS ROG STRIX B860-G GAMING WIFI 코잇,"280,300","280,300","280,300","280,300",0,"280,300","280,300","280,300",0,"280,300","280,300"
74253203,ASUS ROG STRIX B860-I GAMING WIFI STCOM,"429,000","429,000","429,000","429,000",0,"429,000","429,000","429,000",0,"429,000","429,000"
74255369,ASUS ROG STRIX B860-I GAMING WIFI 인텍앤컴퍼니,"429,000","429,000","429,000","429,000",0,"429,000","429,000","429,000",0,"429,000","429,000"
74338499,ASUS ROG STRIX B860-I GAMING WIFI 코잇,0,0,0,0,0,0,"429,000","429,000",0,"429,000","429,000"
17926748,ASUS ROG STRIX X670E-A GAMING WIFI STCOM,"670,900","670,900","670,900","670,900",0,"669,490","668,900","668,900",0,"668,900","668,900"
17926787,ASUS ROG STRIX X670E-A GAMING WIFI 대원씨티에스,"421,940","421,940","421,940","421,940",0,"421,940","421,940","421,940",0,"421,940","421,940"
13158504,ASUS ROG STRIX X670E-F GAMING WIFI STCOM,"749,000","749,000","749,000","749,000",0,"749,000","749,000","749,000",0,"749,000","749,000"
67694840,ASUS ROG STRIX X870-A GAMING WIFI STCOM,"541,500","541,500","540,000","540,000",0,"540,000","540,000","540,000",0,"540,000","540,000"
67852265,ASUS ROG STRIX X870-A GAMING WIFI 대원씨티에스,"548,990","548,990","556,730","556,730",0,"556,730","556,730","556,730",0,"556,730","556,730"
77460980,ASUS ROG STRIX X870-A GAMING WIFI 인텍앤컴퍼니,"539,000","539,000","539,000","539,000",0,"539,000","539,000","539,000",0,"539,000","539,000"
67695545,ASUS ROG STRIX X870-F GAMING WIFI STCOM,"668,000","668,000","668,000","668,000",0,"668,000","668,000","668,000",0,"668,000","668,000"
67852793,ASUS ROG STRIX X870-F GAMING WIFI 대원씨티에스,"648,390","647,890","647,470","647,470",0,"647,470","647,470","647,470",0,"647,470","647,460"
67976948,ASUS ROG STRIX X870-I GAMING WIFI STCOM,"748,490","748,490","758,990","758,990",0,"758,990","743,490","743,490",0,"758,990","758,990"
67852946,ASUS ROG STRIX X870-I GAMING WIFI 대원씨티에스,"745,010","751,740","745,010","751,740",0,"751,740","745,010","745,000",0,"745,000","740,000"
122930700,ASUS ROG STRIX X870-I GAMING WIFI 인텍앤컴퍼니,"499,000","499,000","499,000","499,000",0,"499,000","499,000","499,000",0,"499,000","499,000"
122676913,ASUS ROG STRIX X870E-A GAMING WIFI7 NEO STCOM,"661,230","661,230","682,680","682,680",0,"658,700","658,700","658,700",0,"658,700","658,700"
122645205,ASUS ROG STRIX X870E-A GAMING WIFI7 NEO 대원씨티에스,"676,100","676,110","670,720","676,100",0,"676,090","670,720","676,080",0,"676,080","676,060"
122663659,ASUS ROG STRIX X870E-A GAMING WIFI7 NEO 인텍앤컴퍼니,"655,300","655,300","655,300","655,300",0,"655,300","655,300","655,300",0,"655,300","655,300"
67694921,ASUS ROG STRIX X870E-E GAMING WIFI STCOM,"835,000","835,000","835,000","835,000",0,"835,000","835,000","835,000",0,"835,000","835,000"
67852766,ASUS ROG STRIX X870E-E GAMING WIFI 대원씨티에스,"789,530","789,530","789,530","789,530",0,"789,530","1,050,000","1,050,000",0,"1,050,000","1,050,000"
122684807,ASUS ROG STRIX X870E-E GAMING WIFI7 NEO STCOM,"910,990","910,990","910,990","910,990",0,"910,990","910,990","910,990",0,"910,990","910,990"
122642210,ASUS ROG STRIX X870E-E GAMING WIFI7 NEO 대원씨티에스,"891,400","893,240","891,400","893,240",0,"893,240","891,400","893,230",0,"893,230","893,210"
97476215,ASUS ROG STRIX X870E-H GAMING WIFI7 STCOM,"546,000","546,000","546,000","546,000",0,"546,000","546,000","546,000",0,"546,000","546,000"
98544125,ASUS ROG STRIX X870E-H GAMING WIFI7 대원씨티에스,"626,000","626,000","626,000","626,000",0,"626,000","626,000","626,000",0,"626,000","626,000"
11210097,ASUS ROG STRIX Z490-E GAMING STCOM,"500,000","500,000","500,000","500,000",0,"500,000","500,000","500,000",0,"500,000","500,000"
13355441,ASUS ROG STRIX Z590-F GAMING WIFI 인텍앤컴퍼니,"600,000","600,000","600,000","600,000",0,"600,000","600,000","600,000",0,"600,000","600,000"
15604190,ASUS ROG STRIX Z690-A GAMING WIFI D4 코잇,"747,900","747,900","747,900","747,900",0,"747,900","747,900","747,900",0,"747,900",0
69656168,ASUS ROG STRIX Z890-A GAMING WIFI 인텍앤컴퍼니,"518,900","518,900","518,900","518,900",0,"518,900","518,900","518,900",0,"518,900","518,900"
69662105,ASUS ROG STRIX Z890-E GAMING WIFI STCOM,"868,130","868,130","868,130","868,130",0,"868,130","868,130","868,130",0,"868,130","868,130"
69656276,ASUS ROG STRIX Z890-E GAMING WIFI 인텍앤컴퍼니,"799,000","799,000","799,000","799,000",0,"799,000","799,000","799,000",0,"799,000","799,000"
69696863,ASUS ROG STRIX Z890-E GAMING WIFI 코잇,"839,000","839,000","839,000","839,000",0,"839,000","839,000","839,000",0,"839,000","839,000"
69662114,ASUS ROG STRIX Z890-F GAMING WIFI STCOM,"722,240","722,240","722,240","722,240",0,"722,240","722,240","722,240",0,"722,240","722,240"
69656426,ASUS ROG STRIX Z890-F GAMING WIFI 인텍앤컴퍼니,"729,000","729,000","729,000","729,000",0,"729,000","729,000","729,000",0,"729,000","729,000"
69696959,ASUS ROG STRIX Z890-F GAMING WIFI 코잇,"771,500","771,500","771,500","771,500",0,"771,500","771,500","771,500",0,"771,500","771,500"
69662153,ASUS ROG STRIX Z890-I GAMING WIFI STCOM,"763,680","763,680","772,680","772,680",0,"757,680","757,680","754,680",0,"754,680","763,680"
74808266,ASUS ROG STRIX Z890-I GAMING WIFI 인텍앤컴퍼니,"759,000","756,000","756,000","756,000",0,"735,000","744,000","744,000",0,"732,000","753,000"
69697016,ASUS ROG STRIX Z890-I GAMING WIFI 코잇,"744,540","744,540","738,300","744,540",0,"744,540","738,300","744,540",0,"744,540","744,540"
12761789,ASUS ROG ZENITH EXTREME ALPHA 대원씨티에스,"741,940","741,940","741,940","741,940",0,"741,940","741,940","741,940",0,"741,940","741,940"
20318291,ASUS TUF Gaming A620-PRO WIFI STCOM,"266,700","266,700","266,700","269,190",0,"269,190","266,700","266,700",0,"266,700","266,700"
19925807,ASUS TUF Gaming A620M-PLUS STCOM,"186,000","186,000","186,000","186,000",0,"186,000","186,000","186,000",0,"186,000","186,000"
19926059,ASUS TUF Gaming A620M-PLUS WIFI STCOM,"205,000","205,000","205,000","205,000",0,"205,000","205,000","205,000",0,"205,000","205,000"
19927037,ASUS TUF Gaming A620M-PLUS WIFI 대원씨티에스,"181,000","181,000","181,000","181,000",0,"181,000","181,000","181,000",0,"181,000","181,000"
19926731,ASUS TUF Gaming A620M-PLUS 대원씨티에스,"154,990","154,990","154,990","154,990",0,"154,990","154,990","154,990",0,"154,990","154,990"
11571368,ASUS TUF Gaming B550M-PLUS STCOM,"154,630","154,630","152,930","154,590",0,"158,990","152,930","154,650",0,"154,630","154,610"
13561976,ASUS TUF Gaming B560M-PLUS WIFI 인텍앤컴퍼니,"330,000","330,000","330,000","330,000",0,"330,000","330,000","330,000",0,"330,000","330,000"
18044558,ASUS TUF Gaming B650-PLUS WIFI STCOM,"260,990","260,990","260,990","260,990",0,"260,990","260,990","260,990",0,"260,990","260,990"
18021662,ASUS TUF Gaming B650-PLUS WIFI 대원씨티에스,"377,200","377,200","377,200","377,200",0,"377,200","377,200","377,200",0,"377,200","377,200"
95421218,ASUS TUF Gaming B650EM-E WIFI STCOM,"178,070","178,070","189,000","178,060",0,"189,000","189,000","189,000",0,"189,000","189,000"
