Id,Name,2026-08-01 19:46:41,2026-08-02 07:05:35,2026-08-02 19:47:21,2026-08-03 07:02:14,2026-08-03 21:33:39,2026-08-04 07:14:58,2026-08-04 20:32:22,2026-08-05 07:20:16,2026-08-05 20:27:47,2026-08-06 07:18:20,2026-08-06 20:30:52,2026-08-07 10:04:03,2026-08-07 19:07:34,2026-08-08 06:47:49,2026-08-08 18:46:21,2026-08-09 06:38:32,2026-08-09 18:48:34
34337090,AMD 라이젠7-4세대 5700 (세잔),"멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_335,880","멀티팩 정품_335,880","멀티팩 정품_335,880","멀티팩 정품_335,880","멀티팩 정품_335,880","멀티팩 정품_335,880","멀티팩 정품_339,450","멀티팩 정품_339,450","멀티팩 정품_339,450"
14927759,AMD 라이젠7-4세대 5700G (세잔),"_멀티팩 정품_323,840|_해외구매_278,450","_멀티팩 정품_323,820|_해외구매_278,450","_멀티팩 정품_323,740|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_324,000|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450","_멀티팩 정품_323,990|_해외구매_278,450"
16741349,AMD 라이젠7-4세대 5700X (버미어),"_멀티팩 정품_299,370|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,350|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,260|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,230|_벌크 병행_267,960|해외구매_233,510","_멀티팩 정품_299,230|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,240|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,860|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,860|_벌크 병행_267,990|해외구매_233,510","_멀티팩 정품_299,860||_해외구매_233,510","_멀티팩 정품_300,620||_해외구매_233,510","_멀티팩 정품_300,620||_해외구매_229,580","_멀티팩 정품_299,000||_해외구매_229,580","_멀티팩 정품_293,000||_해외구매_229,580","_멀티팩 정품_293,000||_해외구매_229,580","_멀티팩 정품_293,000||_해외구매_229,580","_멀티팩 정품_293,000||_해외구매_229,580","_멀티팩 정품_293,000||_해외구매_229,580"
34336865,AMD 라이젠7-4세대 5700X3D (버미어),"_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_490,290","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190","_멀티팩 정품_699,500|_해외구매_527,190"
12872369,AMD 라이젠7-4세대 5800X (버미어),"_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_267,380","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000","_해외구매_358,400|_중고_276,000"
27521231,AMD 라이젠7-4세대 5800X3D (버미어),"_멀티팩 정품_590,600|_정품_599,690|해외구매_715,740","_멀티팩 정품_590,600|_정품_599,690|해외구매_751,430","_멀티팩 정품_590,600|_정품_599,690|해외구매_751,430","_멀티팩 정품_590,600|_정품_599,690|해외구매_751,430","_멀티팩 정품_590,600|_정품_599,690|해외구매_751,430","_멀티팩 정품_590,600|_정품_599,690|해외구매_751,430","_멀티팩 정품_590,600|_정품_599,690|해외구매_712,710","_멀티팩 정품_590,600|_정품_599,690|해외구매_704,270","_멀티팩 정품_590,600|정품_599,690|_해외구매_704,270","_멀티팩 정품_590,600|정품_599,690|_해외구매_704,270","_멀티팩 정품_590,600|정품_599,690|_해외구매_704,270","_멀티팩 정품_590,600|정품_599,690|_해외구매_721,160","_멀티팩 정품_590,600|정품_599,690|_해외구매_721,160","_멀티팩 정품_590,600|정품_599,690|_해외구매_721,160","_멀티팩 정품_590,600|_정품_599,690|해외구매_712,710","_멀티팩 정품_590,600|_정품_599,690|해외구매_712,720","_멀티팩 정품_590,600|_정품_599,690|해외구매_704,270"
122711750,AMD 라이젠7-4세대 5800X3D AM4 10주년 기념 에디션 (버미어),"정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850","정품_590,850"
18718538,AMD 라이젠7-5세대 7700 (라파엘),"_멀티팩 정품_339,590|정품_599,800|_해외구매_275,480","_멀티팩 정품_339,590|정품_599,800|_해외구매_275,480","_멀티팩 정품_339,590|정품_599,800|_해외구매_272,790","_멀티팩 정품_339,590|정품_599,800|_해외구매_272,790","_멀티팩 정품_339,590|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|정품_599,800|_해외구매_272,490","_멀티팩 정품_339,600|_정품_599,800|해외구매_272,490","_멀티팩 정품_339,600|_정품_599,800|해외구매_272,490","_멀티팩 정품_339,600|_정품_599,800|해외구매_272,490"
27945140,AMD 라이젠7-5세대 7700X (라파엘),"_멀티팩 정품_363,400|_해외구매_475,290","_멀티팩 정품_363,360|_해외구매_475,290","_멀티팩 정품_363,360|_해외구매_475,290","_멀티팩 정품_363,360|_해외구매_475,290","_멀티팩 정품_363,260|_해외구매_475,290","_멀티팩 정품_363,250|_해외구매_475,290","_멀티팩 정품_363,250|_해외구매_475,290","_멀티팩 정품_363,250|_해외구매_475,290","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800","_멀티팩 정품_363,990|_해외구매_456,800"
123234946,AMD 라이젠7-5세대 7700X3D (라파엘),"_멀티팩 정품_379,390|_정품_391,230","_멀티팩 정품_379,350|_정품_391,230","_멀티팩 정품_379,350|_정품_391,230","_멀티팩 정품_379,350|_정품_391,230","_멀티팩 정품_379,250|_정품_391,230","_멀티팩 정품_379,240|_정품_391,230","_멀티팩 정품_381,880|_정품_391,230","_멀티팩 정품_381,880|_정품_391,230","_멀티팩 정품_381,810|_정품_391,230","_멀티팩 정품_381,810|_정품_391,230","_멀티팩 정품_381,770|_정품_391,230","_멀티팩 정품_381,750|_정품_391,230","_멀티팩 정품_381,710|_정품_391,220","_멀티팩 정품_381,690|_정품_391,220","_멀티팩 정품_381,690|_정품_391,220","_멀티팩 정품_381,690|_정품_391,220","_멀티팩 정품_381,690|_정품_391,220"
19627934,AMD 라이젠7-5세대 7800X3D (라파엘),"_멀티팩 정품_469,990|_정품_694,170||해외구매_426,400","_멀티팩 정품_472,990|_정품_694,170||해외구매_426,400","_멀티팩 정품_472,990|_정품_694,170||해외구매_426,400","_멀티팩 정품_472,990|_정품_694,170||해외구매_426,400","_멀티팩 정품_472,990|_정품_694,170||해외구매_426,400","_멀티팩 정품_473,000|_정품_694,170||해외구매_426,400","_멀티팩 정품_473,000|정품_694,170||_해외구매_426,400","_멀티팩 정품_473,000|정품_694,170||_해외구매_426,400","_멀티팩 정품_473,000|정품_702,150||_해외구매_426,400","_멀티팩 정품_473,000|정품_702,150||_해외구매_298,500","_멀티팩 정품_473,000|정품_702,150||_해외구매_298,500","_멀티팩 정품_473,000|정품_702,150||_해외구매_298,500","_멀티팩 정품_478,770|정품_702,150||_해외구매_298,500","_멀티팩 정품_478,770|정품_702,150||_해외구매_298,500","_멀티팩 정품_478,770|정품_702,150||_해외구매_298,500","_멀티팩 정품_478,770|정품_702,150||_해외구매_298,500","_멀티팩 정품_478,750|정품_702,150||_해외구매_298,500"
53779649,AMD 라이젠7-5세대 8700F (피닉스),"_멀티팩 정품_225,880|_해외구매_232,090","_멀티팩 정품_225,880|_해외구매_232,090","_멀티팩 정품_225,800|_해외구매_232,090","_멀티팩 정품_225,490|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090","_멀티팩 정품_225,450|_해외구매_232,090"
58933169,AMD 라이젠7-5세대 8700G (피닉스),"_멀티팩 정품_413,890|_해외구매_347,110","_멀티팩 정품_413,890|_해외구매_346,190","_멀티팩 정품_413,890|_해외구매_398,100","_멀티팩 정품_413,890|_해외구매_398,100","_멀티팩 정품_413,890|_해외구매_398,100","_멀티팩 정품_413,890|_해외구매_398,100","_멀티팩 정품_413,890|_해외구매_398,100","_멀티팩 정품_413,890|_해외구매_398,100","_멀티팩 정품_413,890|_해외구매_391,190","_멀티팩 정품_413,890|_해외구매_391,190","_멀티팩 정품_413,890|_해외구매_391,190","_멀티팩 정품_413,890|_해외구매_391,190","_멀티팩 정품_413,890|_해외구매_391,190","_멀티팩 정품_413,890|_해외구매_391,190","_멀티팩 정품_413,890|_해외구매_386,950","_멀티팩 정품_413,890|_해외구매_386,950","_멀티팩 정품_413,890|_해외구매_386,950"
62794082,AMD 라이젠7-6세대 9700X (그래니트 릿지),"_멀티팩 정품_381,890|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,860|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,780|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,740|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,740|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,750|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,990|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,990|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,000|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,000|정품_700,000|벌크 정품_382,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,980|정품_700,000|벌크 정품_428,590|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_381,980|정품_700,000|벌크 정품_428,590|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_383,980|정품_700,000|벌크 정품_413,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_383,980|정품_700,000|벌크 정품_413,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_383,980|정품_700,000|벌크 정품_413,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_383,980|정품_700,000|벌크 정품_413,000|_벌크 병행_358,170|해외구매_384,930","_멀티팩 정품_383,980|정품_700,000|벌크 정품_413,000|_벌크 병행_358,170|해외구매_384,930"
70531547,AMD 라이젠7-6세대 9800X3D (그래니트 릿지),"_멀티팩 정품_681,280|_정품_720,000|벌크 병행_638,420|","_멀티팩 정품_681,250|_정품_720,000|벌크 병행_638,420|","_멀티팩 정품_681,160|_정품_720,000|벌크 병행_636,260|","_멀티팩 정품_681,130|_정품_720,000|벌크 병행_636,260|","_멀티팩 정품_681,350|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_681,360|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_681,360|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_620,000|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_689,990|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_689,980|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_689,970|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_689,970|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_698,320|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_698,330|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_690,660|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_690,660|_정품_720,000|벌크 병행_679,000|","_멀티팩 정품_690,660|_정품_720,000|벌크 병행_679,000|"
104627873,AMD 라이젠7-6세대 9850X3D (그래니트 릿지),"_멀티팩 정품_728,210|_정품_722,000","_멀티팩 정품_721,990|_정품_722,000","_멀티팩 정품_721,990|_정품_722,000","_멀티팩 정품_721,990|_정품_722,000","_멀티팩 정품_721,900|_정품_722,000","_멀티팩 정품_721,880|_정품_722,000","_멀티팩 정품_721,880|_정품_722,000","_멀티팩 정품_721,880|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000","_멀티팩 정품_721,980|_정품_722,000"
8457111,AMD 라이젠9-3세대 3900X (마티스),"_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|_멀티팩 정품_400,000|해외구매_303,240|중고_255,000","_정품_1,500,000|_멀티팩 정품_400,000|해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_255,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_258,500","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000","_정품_1,500,000|멀티팩 정품_400,000|_해외구매_303,240|중고_240,000"
12338828,AMD 라이젠9-3세대 3900XT (마티스),"해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000","해외구매_500,000"
11026701,AMD 라이젠9-3세대 3950X (마티스),"해외구매_432,000","해외구매_432,000","해외구매_432,000","해외구매_432,000","해외구매_432,000","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400","해외구매_442,400"
12837425,AMD 라이젠9-4세대 5900X (버미어),"_멀티팩 정품_759,000|_해외구매_401,700|중고_406,880","_멀티팩 정품_759,000|_해외구매_401,700|중고_406,880","_멀티팩 정품_759,000|_해외구매_401,700|중고_406,880","_멀티팩 정품_759,000|_해외구매_401,700|중고_406,880","_멀티팩 정품_759,000|_해외구매_401,700|중고_406,880","_멀티팩 정품_759,000|_해외구매_435,700|중고_406,880","_멀티팩 정품_759,000|_해외구매_463,100|중고_406,880","_멀티팩 정품_759,000|_해외구매_463,100|중고_406,880","_멀티팩 정품_759,000|_해외구매_463,100|중고_406,880","_멀티팩 정품_759,000|_해외구매_463,100|중고_411,250","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000","_멀티팩 정품_759,000|_해외구매_463,100|중고_420,000"
62165036,AMD 라이젠9-4세대 5900XT (버미어),"정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000","정품_700,000"
13172262,AMD 라이젠9-4세대 5950X (버미어),"_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420","_벌크 병행_735,000|_해외구매_633,420"
18718631,AMD 라이젠9-5세대 7900 (라파엘),"_멀티팩 정품_459,690|_정품_488,830|벌크 정품_486,000|해외구매_583,580","_멀티팩 정품_459,690|_정품_488,800|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,800|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,790|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,790|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,800|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_575,840","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_584,820","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_584,820","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_584,820","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_584,820","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_584,820","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_584,820","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_587,270","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_587,270","_멀티팩 정품_459,690|_정품_488,990|벌크 정품_486,000|해외구매_587,270"
28402418,AMD 라이젠9-5세대 7900X (라파엘),"_멀티팩 정품_435,790|_해외구매_677,970","_멀티팩 정품_435,790|_해외구매_677,970","_멀티팩 정품_435,790|_해외구매_680,820","_멀티팩 정품_435,790|_해외구매_680,820","_멀티팩 정품_435,790|_해외구매_680,820","_멀티팩 정품_435,790|_해외구매_680,820","_멀티팩 정품_435,790|_해외구매_680,820","_멀티팩 정품_435,790|_해외구매_680,820","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400","_멀티팩 정품_435,790|_해외구매_685,400"
19627457,AMD 라이젠9-5세대 7900X3D (라파엘),"_멀티팩 정품_799,990|정품_804,600|_해외구매_827,000","_멀티팩 정품_799,990|정품_804,600|_해외구매_827,000","_멀티팩 정품_799,990|정품_804,600|_해외구매_827,000","_멀티팩 정품_799,990|정품_804,600|_해외구매_827,000","_멀티팩 정품_799,990|정품_804,600|_해외구매_827,000","_멀티팩 정품_799,990|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000","_멀티팩 정품_804,590|_해외구매_827,000"
20613197,AMD 라이젠9-5세대 7950X (라파엘),"_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","멀티팩 정품_1,500,000|_정품_1,748,470|_해외구매_399,000","멀티팩 정품_1,500,000|_정품_1,748,470|_해외구매_399,000","멀티팩 정품_1,500,000|_정품_1,748,470|_해외구매_399,000","멀티팩 정품_1,500,000|_정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","멀티팩 정품_1,500,000|_정품_1,748,470|_해외구매_399,000","멀티팩 정품_1,500,000|_정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000","_멀티팩 정품_1,500,000|정품_1,748,470|_해외구매_399,000"
19627601,AMD 라이젠9-5세대 7950X3D (라파엘),"_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,950|_해외구매_895,700","_멀티팩 정품_691,870|_해외구매_895,700","_멀티팩 정품_691,870|_해외구매_895,700","_멀티팩 정품_691,830|_해외구매_895,700","_멀티팩 정품_691,810|_해외구매_895,700","_멀티팩 정품_691,770|_해외구매_895,700","_멀티팩 정품_691,750|_해외구매_895,700","_멀티팩 정품_691,750|_해외구매_895,700","_멀티팩 정품_691,750|_해외구매_895,700","_멀티팩 정품_691,750|_해외구매_895,700"
63140387,AMD 라이젠9-6세대 9900X (그래니트 릿지),"_멀티팩 정품_692,150|_정품_657,200|벌크 병행_598,990|해외구매_571,490","_멀티팩 정품_692,150|_정품_657,200|벌크 병행_598,990|해외구매_571,490","멀티팩 정품_692,150|_정품_657,200|_벌크 병행_598,990|해외구매_571,490","멀티팩 정품_692,150|_정품_657,200|_벌크 병행_598,950|해외구매_571,490","멀티팩 정품_629,000|_정품_657,200|_벌크 병행_598,950|해외구매_571,490","멀티팩 정품_639,900|_정품_657,200|_벌크 병행_598,990|해외구매_571,490","멀티팩 정품_629,000|_정품_657,200|벌크 병행_598,990|_해외구매_571,490","멀티팩 정품_629,000|_정품_657,200|벌크 병행_598,990|_해외구매_571,490","멀티팩 정품_629,000|_정품_657,200|_벌크 병행_598,990|해외구매_571,490","멀티팩 정품_629,000|_정품_657,200|_벌크 병행_598,990|해외구매_571,490","멀티팩 정품_692,150|정품_657,200|_벌크 병행_558,100|_해외구매_571,490","멀티팩 정품_692,150|정품_657,200|_벌크 병행_558,090|_해외구매_571,490","멀티팩 정품_692,150|_정품_657,200|_벌크 병행_558,090|해외구매_571,490","멀티팩 정품_671,860|_정품_657,200|_벌크 병행_558,090|해외구매_571,490","멀티팩 정품_692,150|_정품_657,200|_벌크 병행_558,090|해외구매_571,490","멀티팩 정품_692,150|_정품_657,200|_벌크 병행_558,090|해외구매_571,490","멀티팩 정품_692,150|_정품_657,200|_벌크 병행_558,090|해외구매_571,490"
77790890,AMD 라이젠9-6세대 9900X3D (그래니트 릿지),"_멀티팩 정품_846,170|_해외구매_821,000","_멀티팩 정품_846,150|_해외구매_821,000","_멀티팩 정품_846,070|_해외구매_821,000","_멀티팩 정품_846,030|_해외구매_821,000","_멀티팩 정품_846,030|_해외구매_821,000","_멀티팩 정품_846,020|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000","_멀티팩 정품_846,980|_해외구매_821,000"
