Id,Name,2026-08-01 19:48:44,2026-08-02 07:07:32,2026-08-02 19:49:12,2026-08-03 07:04:15,2026-08-03 21:35:16,2026-08-04 07:16:42,2026-08-04 20:34:21,2026-08-05 07:22:23,2026-08-05 20:29:28,2026-08-06 07:20:30,2026-08-06 20:32:54,2026-08-07 10:06:13,2026-08-07 19:09:41,2026-08-08 06:49:35,2026-08-08 18:48:24,2026-08-09 06:40:28
14091533,ArchMemory DDR4-2666 ECC for Synology,"16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000","16GB_36,250원/1GB_580,000"
95423780,BIWIN DDR4-3200 CL22,"16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000","16GB_9,938원/1GB_159,000"
101079236,BIWIN DDR5-4800 CL40,"_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850",0,0,"_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,318원/1GB_325,090","_32GB_18,093원/1GB_578,990|_16GB_20,318원/1GB_325,090","_32GB_18,093원/1GB_578,990|_16GB_20,318원/1GB_325,090","_32GB_18,093원/1GB_578,990|_16GB_20,318원/1GB_325,090","_32GB_19,015원/1GB_608,490|_16GB_20,318원/1GB_325,090","_32GB_19,015원/1GB_608,490|_16GB_20,318원/1GB_325,090","_32GB_19,015원/1GB_608,490|_16GB_20,318원/1GB_325,090"
101079248,BIWIN DDR5-4800 CL40,0,0,"_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850","_32GB_18,093원/1GB_578,990|_16GB_20,053원/1GB_320,850",0,0,0,0,0,0,0,0,0,0,0,0
95423906,BIWIN DDR5-5600 CL46,"_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000","_32GB_19,344원/1GB_619,000|_16GB_19,938원/1GB_319,000"
95424089,BIWIN DDR5-6000 CL28 DW100 RGB 블랙 패키지,"48GB(24Gx2)_20,563원/1GB_987,000","48GB(24Gx2)_20,563원/1GB_987,000","48GB(24Gx2)_20,563원/1GB_987,000","48GB(24Gx2)_20,563원/1GB_987,000","48GB(24Gx2)_20,563원/1GB_987,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_24,167원/1GB_1,160,000","48GB(24Gx2)_24,167원/1GB_1,160,000","48GB(24Gx2)_24,167원/1GB_1,160,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_19,792원/1GB_950,000","48GB(24Gx2)_19,792원/1GB_950,000","48GB(24Gx2)_19,792원/1GB_950,000"
95424116,BIWIN DDR5-6000 CL28 DW100 RGB 화이트 패키지,"48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_20,625원/1GB_990,000","48GB(24Gx2)_19,792원/1GB_950,000","48GB(24Gx2)_19,792원/1GB_950,000","48GB(24Gx2)_19,792원/1GB_950,000"
95423984,BIWIN DDR5-6000 CL28 HX100 블랙 패키지,"48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550","48GB(24Gx2)_24,741원/1GB_1,187,550"
95424023,BIWIN DDR5-6000 CL28 HX100 실버 패키지,"48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,729원/1GB_1,187,000","48GB(24Gx2)_24,792원/1GB_1,190,000","48GB(24Gx2)_24,792원/1GB_1,190,000","48GB(24Gx2)_24,792원/1GB_1,190,000","48GB(24Gx2)_24,792원/1GB_1,190,000","48GB(24Gx2)_24,792원/1GB_1,190,000","48GB(24Gx2)_24,792원/1GB_1,190,000","48GB(24Gx2)_24,792원/1GB_1,190,000"
95424062,BIWIN DDR5-6000 CL30 DW100 RGB 블랙 패키지,"_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000",0,0,0,0,"_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000"
95424074,BIWIN DDR5-6000 CL30 DW100 RGB 블랙 패키지,0,0,0,0,0,0,0,0,"_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,422원/1GB_1,947,000|_32GB(16Gx2)_33,125원/1GB_1,060,000","_64GB(32Gx2)_30,469원/1GB_1,950,000|_32GB(16Gx2)_33,125원/1GB_1,060,000",0,0,0,0
95424092,BIWIN DDR5-6000 CL30 DW100 RGB 화이트 패키지,"64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000","64GB(32Gx2)_30,469원/1GB_1,950,000"
95423948,BIWIN DDR5-6000 CL30 HX100 블랙 패키지,"_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000"
95424008,BIWIN DDR5-6000 CL30 HX100 실버 패키지,"_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_32,500원/1GB_1,040,000"
6259453,CORSAIR DDR4-2666 CL16 VENGEANCE PRO RGB BLACK 패키지,"64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000","64GB(8Gx8)_10,672원/1GB_683,000"
5528713,CORSAIR DDR4-3000 CL16 Dominator Platinum 패키지,"128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200","128GB(16Gx8)_9,197원/1GB_1,177,200"
13245098,CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL BLACK 패키지,"32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750","32GB(8Gx4)_11,086원/1GB_354,750"
13244855,CORSAIR DDR4-3200 CL16 VENGEANCE RGB PRO SL WHITE 패키지,0,0,0,0,0,0,0,0,0,0,"16GB(8Gx2)_13,441원/1GB_215,060","16GB(8Gx2)_13,441원/1GB_215,060","16GB(8Gx2)_13,441원/1GB_215,060","16GB(8Gx2)_13,441원/1GB_215,060","16GB(8Gx2)_13,441원/1GB_215,060","16GB(8Gx2)_13,441원/1GB_215,060"
16239491,CORSAIR DDR5-5200 CL40 Dominator Platinum RGB 패키지,"64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000","64GB(32Gx2)_24,219원/1GB_1,550,000"
27788273,CORSAIR DDR5-5600 CL40 VENGEANCE RGB BLACK 패키지,"128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430","128GB(32Gx4)_23,527원/1GB_3,011,430"
105969257,CORSAIR DDR5-5600 CL48 VENGEANCE SODIMM,"16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480","16GB_22,343원/1GB_357,480"
89534852,CORSAIR DDR5-6000 CL30 Dominator Titanium GRAY 패키지,0,0,0,0,0,0,0,0,"64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930","64GB(32Gx2)_27,468원/1GB_1,757,930"
72471092,CORSAIR DDR5-6000 CL30 VENGEANCE RGB DP WHITE 패키지,"32GB(16Gx2)_27,871원/1GB_891,870","32GB(16Gx2)_27,870원/1GB_891,830","32GB(16Gx2)_27,818원/1GB_890,160","32GB(16Gx2)_27,817원/1GB_890,130","32GB(16Gx2)_27,814원/1GB_890,040","32GB(16Gx2)_27,813원/1GB_890,020","32GB(16Gx2)_27,813원/1GB_890,020","32GB(16Gx2)_27,813원/1GB_890,020","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190","32GB(16Gx2)_27,818원/1GB_890,190"
27666047,CORSAIR DDR5-6000 CL30 VENGEANCE RGB WHITE 패키지,"32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780","32GB(16Gx2)_27,993원/1GB_895,780"
59829371,CORSAIR DDR5-6000 CL30 VENGEANCE RGB 패키지,"_64GB(32Gx2)_29,296원/1GB_1,874,920|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,218원/1GB_1,869,920|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,100원/1GB_1,862,380|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,099원/1GB_1,862,360|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_28,943원/1GB_1,852,310|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_28,942원/1GB_1,852,310|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,453원/1GB_1,884,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,453원/1GB_1,884,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,296원/1GB_1,874,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,296원/1GB_1,874,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,453원/1GB_1,884,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,453원/1GB_1,884,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,335원/1GB_1,877,470|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,296원/1GB_1,874,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,453원/1GB_1,884,970|_32GB(16Gx2)_27,079원/1GB_866,520","_64GB(32Gx2)_29,453원/1GB_1,884,970|_32GB(16Gx2)_27,079원/1GB_866,520"
59829503,CORSAIR DDR5-6000 CL30 VENGEANCE 패키지,"_64GB(32Gx2)_29,531원/1GB_1,889,990|_32GB(16Gx2)_29,115원/1GB_931,690","_64GB(32Gx2)_29,531원/1GB_1,889,990|_32GB(16Gx2)_29,115원/1GB_931,690","_64GB(32Gx2)_29,531원/1GB_1,889,990|_32GB(16Gx2)_29,115원/1GB_931,690","_64GB(32Gx2)_29,531원/1GB_1,889,990|_32GB(16Gx2)_29,115원/1GB_931,690","_64GB(32Gx2)_29,531원/1GB_1,889,990|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990","_64GB(32Gx2)_29,531원/1GB_1,890,000|_32GB(16Gx2)_29,093원/1GB_930,990"
106045133,CORSAIR DDR5-6000 CL36 VENGEANCE,"16GB_22,862원/1GB_365,790","16GB_22,862원/1GB_365,790","16GB_22,862원/1GB_365,790","16GB_22,862원/1GB_365,790","16GB_22,862원/1GB_365,790","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800","16GB_22,863원/1GB_365,800"
106046342,CORSAIR DDR5-6000 CL36 VENGEANCE RGB,"16GB_23,886원/1GB_382,170","16GB_23,886원/1GB_382,170","16GB_23,886원/1GB_382,170","16GB_23,886원/1GB_382,170","16GB_21,813원/1GB_349,000","16GB_21,813원/1GB_349,000","16GB_21,813원/1GB_349,000","16GB_23,591원/1GB_377,460","16GB_21,813원/1GB_349,000","16GB_21,813원/1GB_349,000","16GB_23,886원/1GB_382,170","16GB_23,886원/1GB_382,170","16GB_23,848원/1GB_381,560","16GB_23,886원/1GB_382,170","16GB_23,886원/1GB_382,170","16GB_23,886원/1GB_382,170"
17544278,CORSAIR DDR5-6000 CL36 VENGEANCE RGB BLACK 패키지,"32GB(16Gx2)_23,843원/1GB_762,980","32GB(16Gx2)_23,843원/1GB_762,960","32GB(16Gx2)_23,840원/1GB_762,870","32GB(16Gx2)_23,839원/1GB_762,840","32GB(16Gx2)_23,839원/1GB_762,840","32GB(16Gx2)_23,839원/1GB_762,840","32GB(16Gx2)_23,836원/1GB_762,740","32GB(16Gx2)_23,835원/1GB_762,720","32GB(16Gx2)_23,835원/1GB_762,720","32GB(16Gx2)_23,835원/1GB_762,720","32GB(16Gx2)_23,834원/1GB_762,680","32GB(16Gx2)_23,853원/1GB_763,280","32GB(16Gx2)_23,853원/1GB_763,280","32GB(16Gx2)_23,853원/1GB_763,280","32GB(16Gx2)_23,850원/1GB_763,200","32GB(16Gx2)_23,849원/1GB_763,160"
